latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
55.6546,-107.50426,345.12,1.06,1.03,2025-07-02,2116,A,74,6.1NRT,301.03,49.63,D
55.65255,-107.52053,350.51,1.06,1.03,2025-07-02,2116,A,95,6.1NRT,302.78,62.27,D
55.48977,-108.75363,417.29,1.02,1.01,2025-07-02,2116,A,100,6.1NRT,325.69,370.29,D
55.48765,-108.76906,418.83,1.02,1.01,2025-07-02,2116,A,100,6.1NRT,329.56,382.26,D
55.48552,-108.78448,414.56,1.02,1.01,2025-07-02,2116,A,94,6.1NRT,325.41,348.65,D
55.66557,-107.49152,350.66,1.06,1.03,2025-07-02,2116,A,62,6.1NRT,300.41,61.92,D
55.65939,-107.54034,330.55,1.06,1.03,2025-07-02,2116,A,73,6.1NRT,296.41,26.26,D
55.49846,-108.75737,407.9,1.02,1.01,2025-07-02,2116,A,100,6.1NRT,323.08,300.08,D
55.49633,-108.7728,420.21,1.02,1.01,2025-07-02,2116,A,94,6.1NRT,332.86,394.66,D
55.4942,-108.78822,445.73,1.02,1.01,2025-07-02,2116,A,75,6.1NRT,330.74,662.13,D
55.49207,-108.80363,346.72,1.01,1.01,2025-07-02,2116,A,0,6.1NRT,304.98,47.88,D
55.94481,-105.17442,329.94,1.24,1.11,2025-07-02,2116,A,0,6.1NRT,300.46,32.62,D
55.50714,-108.76112,353.82,1.02,1.01,2025-07-02,2116,A,83,6.1NRT,304.64,62.99,D
55.505,-108.77655,400.76,1.02,1.01,2025-07-02,2116,A,0,6.1NRT,316.28,253.26,D
55.24088,-110.64303,321.96,1,1,2025-07-02,2116,A,71,6.1NRT,298.55,10.36,D
56.01563,-105.08315,350.17,1.25,1.11,2025-07-02,2116,A,72,6.1NRT,290.2,79.71,D
56.0253,-105.08646,370.52,1.25,1.11,2025-07-02,2116,A,75,6.1NRT,280.54,157.73,D
56.02327,-105.10586,359.23,1.25,1.11,2025-07-02,2116,A,86,6.1NRT,289.46,110.19,D
56.02124,-105.12526,374.08,1.24,1.11,2025-07-02,2116,A,0,6.1NRT,296.01,172.38,D
56.03293,-105.10925,311.18,1.25,1.11,2025-07-02,2116,A,49,6.1NRT,283.62,11.32,D
56.03088,-105.12873,394.77,1.24,1.11,2025-07-02,2116,A,94,6.1NRT,296.37,304.37,D
56.02884,-105.14802,348.74,1.24,1.11,2025-07-02,2116,A,83,6.1NRT,295.78,77.09,D
55.32552,-110.64045,345.16,1,1,2025-07-02,2116,A,81,6.1NRT,305.12,41.24,D
55.36582,-110.49805,359.33,1,1,2025-07-02,2116,A,0,6.1NRT,304.47,76.74,D
55.36351,-110.51311,326.33,1,1,2025-07-02,2116,A,42,6.1NRT,304.83,15.94,D
55.39226,-110.58234,329.99,1,1,2025-07-02,2116,A,63,6.1NRT,307.47,18.44,D
57.03172,-102.03992,345.98,1.69,1.28,2025-07-02,2116,A,71,6.1NRT,295.68,106.46,D
57.09934,-101.27834,315.96,1.82,1.32,2025-07-02,2116,A,37,6.1NRT,294.65,16.33,D
57.09724,-101.30791,330.95,1.82,1.32,2025-07-02,2116,A,81,6.1NRT,294.31,55.42,D
57.04505,-102.0154,354.54,1.69,1.28,2025-07-02,2116,A,74,6.1NRT,294.47,143.92,D
57.04293,-102.04298,332.09,1.69,1.28,2025-07-02,2116,A,48,6.1NRT,293.9,55.63,D
57.05839,-101.99091,307.22,1.7,1.28,2025-07-02,2116,A,23,6.1NRT,282.79,8.15,D
57.05629,-102.01814,321.79,1.69,1.28,2025-07-02,2116,A,45,6.1NRT,286.87,34.41,D
57.15018,-101.23006,341,1.83,1.33,2025-07-02,2116,A,80,6.1NRT,296.06,93.46,D
57.14802,-101.2598,360.12,1.83,1.32,2025-07-02,2116,A,87,6.1NRT,301.66,190.23,D
57.14586,-101.28951,333.28,1.82,1.32,2025-07-02,2116,A,83,6.1NRT,299.83,58.17,D
57.14156,-101.34845,361.27,1.81,1.32,2025-07-02,2116,A,100,6.1NRT,299.56,196.51,D
57.13942,-101.3776,362.93,1.81,1.32,2025-07-02,2116,A,94,6.1NRT,300.19,209.34,D
57.13829,-101.35524,343.93,1.81,1.32,2025-07-02,2116,A,88,6.1NRT,298.67,101.97,D
57.13629,-101.38433,336.65,1.81,1.32,2025-07-02,2116,A,0,6.1NRT,297.84,75.7,D
57.15806,-101.23967,344.95,1.83,1.33,2025-07-02,2116,A,81,6.1NRT,294.93,108.61,D
57.15603,-101.26932,358.76,1.83,1.32,2025-07-02,2116,A,86,6.1NRT,298.52,180.5,D
57.15398,-101.29909,339.75,1.82,1.32,2025-07-02,2116,A,86,6.1NRT,299.46,82.45,D
57.14989,-101.35805,375.36,1.81,1.32,2025-07-02,2116,A,87,6.1NRT,298.22,306.15,D
57.16561,-101.30182,336.61,1.82,1.32,2025-07-02,2116,A,67,6.1NRT,294.35,70.44,D
57.17932,-101.27494,350.87,1.83,1.32,2025-07-02,2116,A,84,6.1NRT,296.52,138.97,D
57.19097,-101.27767,384.59,1.83,1.32,2025-07-02,2116,A,0,6.1NRT,297.5,405.83,D
57.18889,-101.30717,322.01,1.82,1.32,2025-07-02,2116,A,0,6.1NRT,292.18,35.03,D
57.75002,-98.60114,322.89,2.43,1.5,2025-07-02,2116,A,43,6.1NRT,296.37,64.19,D
57.76331,-98.60311,346.35,2.43,1.5,2025-07-02,2116,A,71,6.1NRT,295.78,184.74,D
57.75825,-98.60667,346.08,2.43,1.5,2025-07-02,2116,A,71,6.1NRT,297.34,185.86,D
56.2556,-114.85041,305.02,1.16,1.07,2025-07-02,2116,A,20,6.1NRT,286.96,5.24,D
56.40226,-114.84979,305.32,1.15,1.07,2025-07-02,2116,A,0,6.1NRT,279.92,6.19,D
56.85449,-114.04471,316.31,1.08,1.04,2025-07-02,2116,A,47,6.1NRT,296.39,10.05,D
58.348,-102.21346,352.12,1.73,1.29,2025-07-02,2116,A,0,6.1NRT,294.34,141.63,D
58.36268,-104.10175,370.97,1.46,1.19,2025-07-02,2116,A,0,6.1NRT,273.25,208.15,D
58.36049,-104.12606,435.7,1.46,1.19,2025-07-02,2116,A,0,6.1NRT,284.64,945.08,D
58.37095,-104.12923,353.25,1.46,1.19,2025-07-02,2116,A,0,6.1NRT,270.76,117.81,D
58.36813,-104.11077,369.98,1.46,1.19,2025-07-02,2116,A,87,6.1NRT,273.72,199.61,D
58.36603,-104.13507,372.48,1.46,1.19,2025-07-02,2116,A,0,6.1NRT,276.41,212.96,D
60.25889,-121.98712,336.61,1.53,1.22,2025-07-02,2116,A,78,6.1NRT,292.15,63.69,D
60.15873,-122.7312,362.4,1.63,1.26,2025-07-02,2116,A,100,6.1NRT,293.56,185.11,D
60.15254,-122.7576,402.14,1.63,1.26,2025-07-02,2116,A,100,6.1NRT,305.27,540.98,D
60.1463,-122.78416,368.7,1.64,1.26,2025-07-02,2116,A,87,6.1NRT,295.47,229.87,D
60.1688,-122.74075,345.02,1.63,1.26,2025-07-02,2116,A,94,6.1NRT,296.85,97.76,D
60.16261,-122.76719,347.15,1.63,1.26,2025-07-02,2116,A,95,6.1NRT,299.1,105.27,D
60.15639,-122.79373,385.49,1.64,1.26,2025-07-02,2116,A,75,6.1NRT,304.21,356.56,D
60.16552,-122.71316,317.45,1.62,1.25,2025-07-02,2116,A,35,6.1NRT,287.78,23.12,D
60.15919,-122.73965,366.13,1.63,1.26,2025-07-02,2116,A,100,6.1NRT,296.85,203.31,D
60.15291,-122.76593,393.42,1.63,1.26,2025-07-02,2116,A,100,6.1NRT,307.18,431.45,D
60.14657,-122.79243,354.79,1.64,1.26,2025-07-02,2116,A,74,6.1NRT,294.65,142.91,D
60.16927,-122.74916,338.99,1.63,1.26,2025-07-02,2116,A,73,6.1NRT,297.1,71.95,D
60.16298,-122.77554,338.99,1.63,1.26,2025-07-02,2116,A,49,6.1NRT,298.55,64.78,D
60.15668,-122.80194,394.31,1.64,1.26,2025-07-02,2116,A,87,6.1NRT,306.88,438.16,D
60.16681,-122.81137,394.92,1.64,1.26,2025-07-02,2116,A,94,6.1NRT,301.32,449.13,D
60.16046,-122.83798,428.68,1.64,1.26,2025-07-02,2116,A,87,6.1NRT,308.93,965.62,D
60.17683,-122.82124,315.61,1.64,1.26,2025-07-02,2116,A,43,6.1NRT,293.07,16.84,D
60.22175,-122.73568,308.14,1.62,1.25,2025-07-02,2116,A,39,6.1NRT,291.76,11.97,D
60.19687,-122.841,325.56,1.64,1.26,2025-07-02,2116,A,74,6.1NRT,291.1,39.62,D
63.53172,-116.26566,336.35,1,1,2025-07-02,2118,A,0,6.1NRT,285.77,32.66,D
63.56282,-116.24816,392.13,1,1,2025-07-02,2118,A,100,6.1NRT,299.72,0,D
63.57119,-116.25489,397.72,1,1,2025-07-02,2118,A,100,6.1NRT,299.73,0,D
63.58255,-116.24278,364.81,1,1,2025-07-02,2118,A,94,6.1NRT,290.38,0,D
65.41747,-116.12098,322.55,1,1,2025-07-02,2118,A,61,6.1NRT,288.62,16.4,D
67.33664,-135.31287,306.11,1.89,1.34,2025-07-02,2121,A,55,6.1NRT,290.69,14.05,D
63.92701,77.6636,301.72,2.93,1.63,2025-07-02,2131,A,44,6.1NRT,281.49,38.68,D
63.92385,77.65987,303.72,2.93,1.63,2025-07-02,2131,A,57,6.1NRT,281.72,41.45,D
68.38404,-132.11969,311.39,1.43,1.18,2025-07-02,2121,A,62,6.1NRT,294.51,12.93,D
67.89543,-135.38597,312.99,1.78,1.31,2025-07-02,2121,A,55,6.1NRT,294.23,22.66,D
60.79958,97.23514,313.4,1.1,1.05,2025-07-02,2131,A,74,6.1NRT,284.45,17.41,D
67.89243,-135.38867,311.44,1.78,1.31,2025-07-02,2121,A,62,6.1NRT,294.49,20.97,D
60.79604,97.25397,313.67,1.11,1.05,2025-07-02,2131,A,74,6.1NRT,284,17.55,D
66.27833,-141.16913,332.86,3,1.65,2025-07-02,2121,A,88,6.1NRT,292.57,154.19,D
60.44695,97.54992,337.88,1.14,1.06,2025-07-02,2131,A,91,6.1NRT,285.38,49.96,D
66.29766,-141.12898,313.88,2.99,1.64,2025-07-02,2121,A,74,6.1NRT,291.05,55.8,D
60.44324,97.56914,327.51,1.14,1.06,2025-07-02,2131,A,85,6.1NRT,285.52,32.83,D
60.44325,97.53967,307.08,1.14,1.06,2025-07-02,2131,A,65,6.1NRT,283.15,12.42,D
66.27896,-141.17979,326.68,3,1.65,2025-07-02,2121,A,85,6.1NRT,293.02,117.57,D
60.43962,97.55873,322.92,1.14,1.06,2025-07-02,2131,A,82,6.1NRT,285.48,28.54,D
66.68752,-150.8661,303.38,4.61,1.97,2025-07-02,2123,A,31,6.1NRT,290.27,16.87,D
60.43011,96.51464,359.31,1.09,1.04,2025-07-02,2131,A,99,6.1NRT,288.82,98.52,D
60.42675,96.53306,314.54,1.09,1.04,2025-07-02,2131,A,75,6.1NRT,285.55,17.74,D
60.43502,96.27148,312.56,1.07,1.03,2025-07-02,2131,A,73,6.1NRT,283.54,16.34,D
67.36464,-144.60561,306.62,4,1.86,2025-07-02,2216,T,58,6.1NRT,289.8,40.6,D
67.36064,-144.6223,307.16,4,1.86,2025-07-02,2216,T,59,6.1NRT,288.67,43.74,D
65.12743,-148.08469,319.39,4.61,1.97,2025-07-02,2216,T,60,6.1NRT,293.57,129.08,D
65.14537,-148.18323,327.75,4.57,1.96,2025-07-02,2216,T,78,6.1NRT,294.02,200.91,D
65.12629,-148.09067,320.87,4.61,1.97,2025-07-02,2216,T,78,6.1NRT,293.65,145.46,D
65.13113,-148.21768,336.14,4.57,1.96,2025-07-02,2216,T,73,6.1NRT,291.59,290.97,D
65.10127,-148.14879,327.15,4.61,1.97,2025-07-02,2216,T,45,6.1NRT,289,185.35,D
65.11785,-148.2448,321.7,4.57,1.96,2025-07-02,2216,T,79,6.1NRT,288.18,154.61,D
65.13087,-148.22655,338.11,4.57,1.96,2025-07-02,2216,T,90,6.1NRT,291.68,334.52,D
65.10132,-148.15744,327.74,4.61,1.97,2025-07-02,2216,T,84,6.1NRT,289.47,207.92,D
65.11755,-148.25352,307.22,4.57,1.96,2025-07-02,2216,T,34,6.1NRT,287.61,54.35,D
64.70499,-148.71912,319.47,4.71,1.99,2025-07-02,2216,T,0,6.1NRT,275.88,161.05,D
64.70441,-148.72357,317.98,4.71,1.99,2025-07-02,2216,T,0,6.1NRT,275.51,142.24,D
-7.25467,-28.61447,307.28,1.06,1.03,2025-07-02,2324,T,48,6.1NRT,294.93,6.33,N
-5.06736,-37.66801,305.17,2.61,1.55,2025-07-02,2324,T,63,6.1NRT,291.61,17.3,N
-4.90054,-37.36545,304.62,2.45,1.51,2025-07-02,2324,T,61,6.1NRT,292.04,17.12,N
38.05149,67.25809,336.87,2.51,1.52,2025-07-02,2316,A,100,6.1NRT,300.12,139.38,N
-12.71602,49.11425,301.68,1.22,1.1,2025-07-02,2331,A,43,6.1NRT,288.33,7.09,N
38.04517,67.28507,334.76,2.52,1.53,2025-07-02,2316,A,100,6.1NRT,300.06,128.86,N
38.05537,67.25435,326.69,2.51,1.52,2025-07-02,2316,A,100,6.1NRT,299.74,87.31,N
-17.56464,46.97259,349.59,1.08,1.04,2025-07-02,2333,A,100,6.1NRT,290.54,70.15,N
38.04922,67.28147,341.53,2.52,1.53,2025-07-02,2316,A,100,6.1NRT,302.24,170.21,N
-17.566,46.98231,340.61,1.08,1.04,2025-07-02,2333,A,100,6.1NRT,290.74,51.25,N
37.95185,58.83238,342.4,1.01,1,2025-07-02,2318,A,100,6.1NRT,296.76,45.95,N
-17.57379,46.97116,301.21,1.08,1.04,2025-07-02,2333,A,39,6.1NRT,287.91,6.25,N
37.95013,58.84343,321,1.01,1,2025-07-02,2318,A,100,6.1NRT,296.16,16.8,N
-17.57513,46.98074,300.73,1.08,1.04,2025-07-02,2333,A,33,6.1NRT,287.1,5.99,N
34.40761,47.40498,300.49,3.16,1.68,2025-07-02,2318,A,29,6.1NRT,288.71,23.94,N
-19.83426,45.95272,309.3,1.04,1.02,2025-07-02,2333,A,77,6.1NRT,288.3,11.39,N
32.24829,51.42811,328.79,1.58,1.24,2025-07-02,2320,A,100,6.1NRT,296.86,51.18,N
32.24658,51.44427,313.03,1.58,1.24,2025-07-02,2320,A,86,6.1NRT,294.03,20.21,N
32.24676,51.42094,315.74,1.58,1.24,2025-07-02,2320,A,92,6.1NRT,295.95,25.2,N
32.24495,51.43708,328.79,1.58,1.24,2025-07-02,2320,A,100,6.1NRT,296.54,51.26,N
32.35581,47.71248,316.45,2.83,1.61,2025-07-02,2320,A,93,6.1NRT,299.67,57.7,N
32.1203,47.42807,309.48,2.94,1.63,2025-07-02,2320,A,77,6.1NRT,296.27,40.98,N
31.32643,49.28576,319.48,2.13,1.42,2025-07-02,2320,A,99,6.1NRT,297.16,48.11,N
31.27206,48.11319,321.16,2.57,1.54,2025-07-02,2320,A,100,6.1NRT,295.26,71.3,N
31.26993,48.13945,310.3,2.56,1.54,2025-07-02,2320,A,80,6.1NRT,296.01,33.59,N
31.27918,48.10629,310.87,2.57,1.54,2025-07-02,2320,A,81,6.1NRT,295.08,36.85,N
31.27687,48.13254,316.25,2.56,1.54,2025-07-02,2320,A,93,6.1NRT,296.98,52.81,N
31.14174,49.31559,314.36,2.11,1.41,2025-07-02,2320,A,89,6.1NRT,296.1,32.52,N
31.13967,49.33717,314.33,2.1,1.41,2025-07-02,2320,A,89,6.1NRT,295.45,32.72,N
31.01279,48.14313,306.94,2.54,1.53,2025-07-02,2320,A,70,6.1NRT,294.93,25.87,N
31.00349,48.13728,304.29,2.54,1.53,2025-07-02,2320,A,59,6.1NRT,293.68,21.15,N
31.0342,47.27176,314.06,2.93,1.63,2025-07-02,2320,A,88,6.1NRT,294.36,56.65,N
31.03184,47.30154,320.95,2.91,1.63,2025-07-02,2320,A,100,6.1NRT,296.94,85.54,N
30.72802,49.82047,314.34,1.92,1.35,2025-07-02,2320,A,89,6.1NRT,300.43,23.34,N
30.86332,47.92851,331.55,2.62,1.55,2025-07-02,2320,A,100,6.1NRT,295.43,125.05,N
30.88211,47.33799,310,2.88,1.62,2025-07-02,2320,A,79,6.1NRT,293.5,43.8,N
30.86879,47.9239,325.01,2.62,1.55,2025-07-02,2320,A,100,6.1NRT,295.7,91.75,N
30.89173,47.33389,308,2.88,1.62,2025-07-02,2320,A,73,6.1NRT,294.24,37.32,N
30.7557,48.2768,321.34,2.47,1.51,2025-07-02,2320,A,100,6.1NRT,295.61,68.5,N
30.75352,48.3018,309.94,2.46,1.51,2025-07-02,2320,A,79,6.1NRT,296.48,32.01,N
30.48765,50.4884,311.58,1.72,1.29,2025-07-02,2320,A,83,6.1NRT,296.06,19.62,N
30.40482,50.61153,307.14,1.68,1.27,2025-07-02,2320,A,70,6.1NRT,296.48,11.88,N
30.3944,49.86927,312.63,1.89,1.34,2025-07-02,2320,A,85,6.1NRT,300.37,19.47,N
29.2564,53.12551,300.42,1.16,1.07,2025-07-02,2320,A,27,6.1NRT,290.15,6,N
28.50299,49.71908,323.58,1.82,1.32,2025-07-02,2322,A,100,6.1NRT,300.6,41.37,N
28.49137,49.71754,313.6,1.82,1.32,2025-07-02,2322,A,83,6.1NRT,300.36,19.04,N
28.49402,49.71223,326.54,1.82,1.32,2025-07-02,2322,A,100,6.1NRT,300.5,49.03,N
28.49205,49.73026,314.97,1.81,1.32,2025-07-02,2322,A,87,6.1NRT,300.38,21.51,N
27.76622,52.16706,324.87,1.24,1.11,2025-07-02,2322,A,100,6.1NRT,300.87,24.6,N
27.76464,52.17982,320.13,1.24,1.11,2025-07-02,2322,A,100,6.1NRT,301.02,17.81,N
27.7233,52.17769,333.79,1.24,1.11,2025-07-02,2322,A,100,6.1NRT,303.13,38.78,N
27.99925,48.75011,319.64,2.09,1.41,2025-07-02,2322,A,99,6.1NRT,298.02,45.18,N
27.51501,52.6245,319.64,1.17,1.08,2025-07-02,2322,A,99,6.1NRT,302.29,14.59,N
27.51344,52.6368,315.65,1.17,1.08,2025-07-02,2322,A,86,6.1NRT,302.05,10.38,N
27.50845,52.6404,324.41,1.17,1.08,2025-07-02,2322,A,100,6.1NRT,302.71,21.24,N
27.49758,52.64977,313.03,1.17,1.08,2025-07-02,2322,A,70,6.1NRT,302.38,8.04,N
27.02399,49.5792,322.95,1.77,1.3,2025-07-02,2322,A,100,6.1NRT,301.58,36.82,N
26.10484,52.1475,311.94,1.19,1.09,2025-07-02,2322,A,77,6.1NRT,299.38,8.83,N
25.54043,53.1491,313.89,1.07,1.03,2025-07-02,2322,A,84,6.1NRT,302.95,8.2,N
25.53138,53.14761,322.1,1.07,1.03,2025-07-02,2322,A,100,6.1NRT,302.91,15.88,N
25.52996,53.15794,313.91,1.07,1.03,2025-07-02,2322,A,84,6.1NRT,302.77,7.66,N
25.43025,52.74364,313.01,1.1,1.05,2025-07-02,2322,A,81,6.1NRT,302.57,7.93,N
25.17199,52.87755,331.15,1.09,1.04,2025-07-02,2322,A,100,6.1NRT,303.27,28.39,N
25.16143,52.88652,322.59,1.08,1.04,2025-07-02,2322,A,100,6.1NRT,303.39,17.13,N
24.77208,50.23808,311.41,1.48,1.2,2025-07-02,2322,A,82,6.1NRT,296.25,16.1,N
24.74921,50.24935,319.61,1.48,1.2,2025-07-02,2322,A,99,6.1NRT,296.84,29.18,N
40.86359,-122.55296,344.63,1.65,1.26,2025-07-02,2250,A,91,6.1NRT,312.08,76.42,D
40.87474,-122.55408,414.94,1.65,1.26,2025-07-02,2250,A,100,6.1NRT,314.39,709.58,D
40.87308,-122.5713,355.28,1.65,1.26,2025-07-02,2250,A,97,6.1NRT,309.42,123.33,D
40.86335,-122.55822,342.25,1.65,1.26,2025-07-02,2250,A,90,6.1NRT,312.43,68.82,D
66.47952,77.17538,301.88,1.06,1.03,2025-07-02,2309,A,50,6.1NRT,282.52,8.34,D
40.87609,-122.5417,359.16,1.65,1.26,2025-07-02,2250,A,99,6.1NRT,304.26,148.75,D
66.55689,76.69827,325.81,1.04,1.02,2025-07-02,2309,A,84,6.1NRT,284.2,28.53,D
66.55305,76.71944,323.23,1.04,1.02,2025-07-02,2309,A,82,6.1NRT,283.75,25.59,D
40.8745,-122.55915,410.26,1.65,1.26,2025-07-02,2250,A,100,6.1NRT,316.28,639.41,D
66.05435,77.3636,321.91,1.08,1.04,2025-07-02,2309,A,81,6.1NRT,281.51,25.97,D
66.05093,77.01552,309.89,1.07,1.03,2025-07-02,2309,A,69,6.1NRT,283.46,13.77,D
42.53263,-121.50493,332.9,2,1.38,2025-07-02,2250,A,82,6.1NRT,309.82,49.48,D
64.99062,78.28186,302.89,1.18,1.08,2025-07-02,2309,A,54,6.1NRT,281.55,10.65,D
45.91182,-119.10744,361.34,3.02,1.65,2025-07-02,2252,A,87,6.1NRT,309.32,392.77,D
63.92382,77.65657,306.8,1.22,1.1,2025-07-02,2309,A,64,6.1NRT,285.47,13.44,D
45.90994,-119.14396,348.07,3,1.65,2025-07-02,2252,A,71,6.1NRT,309.46,230.84,D
63.47302,76.77467,309.24,1.2,1.09,2025-07-02,2309,A,68,6.1NRT,286.23,14.72,D
45.91447,-119.1152,346.18,3.02,1.65,2025-07-02,2252,A,70,6.1NRT,309.44,223.24,D
60.72282,72.52573,308.11,1.1,1.05,2025-07-02,2312,A,67,6.1NRT,286.82,10.62,D
46.56846,-120.46838,332.81,2.56,1.54,2025-07-02,2252,A,84,6.1NRT,309.2,73.89,D
57.95131,60.05439,322,1.35,1.15,2025-07-02,2312,A,100,6.1NRT,283.82,34.58,N
46.56347,-120.47613,329.68,2.56,1.54,2025-07-02,2252,A,82,6.1NRT,308.5,56.94,D
57.94911,60.0765,314.45,1.34,1.15,2025-07-02,2312,A,89,6.1NRT,283.89,23.92,N
50.37225,-121.65721,332.95,2.43,1.5,2025-07-02,2252,A,77,6.1NRT,287.72,110.42,D
57.42741,60.09121,309.53,1.32,1.14,2025-07-02,2312,A,78,6.1NRT,283.68,17.71,N
50.36765,-121.65978,332.86,2.43,1.5,2025-07-02,2252,A,77,6.1NRT,289.89,110.55,D
53.4557,59.03356,306.34,1.27,1.12,2025-07-02,2314,A,68,6.1NRT,285.98,13.68,N
35.07737,-119.92974,350.27,2.01,1.38,2025-07-02,2248,A,93,6.1NRT,292.98,143.77,D
35.07547,-119.95061,383.82,2,1.38,2025-07-02,2248,A,100,6.1NRT,305.39,436.48,D
35.0736,-119.97118,364.72,2,1.38,2025-07-02,2248,A,100,6.1NRT,311.51,237.5,D
35.07172,-119.9917,353.51,1.99,1.38,2025-07-02,2248,A,95,6.1NRT,313.66,153.84,D
35.08947,-119.93171,364.03,2.01,1.38,2025-07-02,2248,A,100,6.1NRT,290.01,234.43,D
35.08752,-119.95291,362.07,2,1.38,2025-07-02,2248,A,100,6.1NRT,297.01,214.65,D
35.08564,-119.97331,339.23,2,1.38,2025-07-02,2248,A,51,6.1NRT,305.8,75.03,D
35.08186,-120.01439,348.9,1.98,1.37,2025-07-02,2248,A,83,6.1NRT,320.18,116.58,D
35.07985,-120.03609,335.29,1.98,1.37,2025-07-02,2248,A,40,6.1NRT,316.14,51.25,D
35.09954,-119.9554,380.37,2,1.38,2025-07-02,2248,A,100,6.1NRT,296.18,382.78,D
35.0977,-119.97534,382.27,2,1.38,2025-07-02,2248,A,100,6.1NRT,312.3,396.69,D
35.09572,-119.99663,360.53,1.99,1.38,2025-07-02,2248,A,99,6.1NRT,319.06,185.97,D
35.09195,-120.03708,350.84,1.98,1.37,2025-07-02,2248,A,62,6.1NRT,321.33,117.61,D
35.11361,-119.93617,360.91,2.01,1.38,2025-07-02,2248,A,100,6.1NRT,292.33,196.35,D
35.11161,-119.95741,391.82,2,1.38,2025-07-02,2248,A,100,6.1NRT,295.64,522.05,D
35.10976,-119.97732,441.99,2,1.38,2025-07-02,2248,A,100,6.1NRT,325.28,1626.12,D
35.10772,-119.99899,428.89,1.99,1.38,2025-07-02,2248,A,84,6.1NRT,400.07,1237.75,D
35.10577,-120.01968,373.55,1.98,1.37,2025-07-02,2248,A,100,6.1NRT,326.68,294.04,D
35.10392,-120.03944,393.4,1.98,1.37,2025-07-02,2248,A,100,6.1NRT,324.16,526.21,D
35.102,-120.05981,365.74,1.97,1.37,2025-07-02,2248,A,100,6.1NRT,318.57,221.98,D
35.09291,-119.93741,367,2.01,1.38,2025-07-02,2248,A,100,6.1NRT,288.42,256.67,D
35.0911,-119.95857,345.67,2,1.38,2025-07-02,2248,A,84,6.1NRT,297.06,103.86,D
35.10684,-119.91832,335.65,2.02,1.38,2025-07-02,2248,A,58,6.1NRT,294.79,54.67,D
35.10497,-119.93996,373.95,2.01,1.38,2025-07-02,2248,A,100,6.1NRT,287.27,311.33,D
35.10315,-119.96095,394.99,2,1.38,2025-07-02,2248,A,100,6.1NRT,300.53,569.17,D
35.1014,-119.98112,392.49,2,1.38,2025-07-02,2248,A,100,6.1NRT,318.65,519.51,D
35.09954,-120.00249,366.83,1.99,1.38,2025-07-02,2248,A,100,6.1NRT,320.78,227.18,D
35.09602,-120.04289,373.24,1.98,1.37,2025-07-02,2248,A,100,6.1NRT,323.83,287.29,D
35.11708,-119.94172,342.14,2.01,1.38,2025-07-02,2248,A,86,6.1NRT,294.79,77.3,D
35.11526,-119.96259,397.43,2,1.38,2025-07-02,2248,A,100,6.1NRT,298.78,597.06,D
35.11346,-119.98315,452.41,2,1.38,2025-07-02,2248,A,100,6.1NRT,327.72,1983.52,D
35.11153,-120.00511,470.93,1.99,1.38,2025-07-02,2248,A,100,6.1NRT,400.07,2737.87,D
35.10977,-120.02516,388.96,1.98,1.37,2025-07-02,2248,A,100,6.1NRT,330.77,462.2,D
35.10799,-120.04536,386.69,1.98,1.37,2025-07-02,2248,A,100,6.1NRT,321.29,440.52,D
35.12551,-119.98528,402.16,2,1.38,2025-07-02,2248,A,100,6.1NRT,314.48,677.15,D
35.12353,-120.00759,485.45,1.99,1.38,2025-07-02,2248,A,100,6.1NRT,400.07,3476.35,D
35.12172,-120.02795,376.75,1.98,1.37,2025-07-02,2248,A,100,6.1NRT,323.58,325.78,D
35.1356,-120.00927,334.71,1.99,1.38,2025-07-02,2248,A,75,6.1NRT,312.46,45.05,D
68.53141,79.96895,308.79,1.06,1.03,2025-07-02,2309,A,64,6.1NRT,283.17,12.73,D
68.5233,79.95749,348.61,1.06,1.03,2025-07-02,2309,A,90,6.1NRT,283.76,67.62,D
67.55159,83.22707,320.04,1.26,1.12,2025-07-02,2309,A,60,6.1NRT,284.08,29.94,D
68.0821,79.37831,304.08,1.06,1.03,2025-07-02,2309,A,58,6.1NRT,280.31,10.31,D
67.28062,83.03378,303.2,1.28,1.12,2025-07-02,2309,A,55,6.1NRT,281.14,12.21,D
66.66071,80.47055,308.56,1.18,1.08,2025-07-02,2309,A,67,6.1NRT,282.33,14.7,D
66.95731,75.5444,309.53,1.01,1,2025-07-02,2309,A,60,6.1NRT,281.6,13.04,D
66.61992,76.90334,309.29,1.04,1.02,2025-07-02,2309,A,59,6.1NRT,283.68,12.58,D
59.10936,-128.51003,325.61,1.53,1.22,2025-07-02,2254,A,36,6.1NRT,292.97,35.44,D
59.69368,-122.78216,314.22,2.65,1.56,2025-07-02,2254,A,29,6.1NRT,288.24,44.8,D
60.15656,-122.78454,367.1,2.68,1.57,2025-07-02,2254,A,65,6.1NRT,290.18,447.54,D
64.10586,-147.17075,311.25,1.21,1.09,2025-07-02,2257,A,68,6.1NRT,296.46,9.06,D
64.10132,-147.19298,321.45,1.21,1.09,2025-07-02,2257,A,79,6.1NRT,297.96,20.79,D
64.45184,-145.87567,312.52,1.12,1.05,2025-07-02,2257,A,54,6.1NRT,298.59,9.6,D
